Project,FromLevel,ToLevel,InputMockCount,OutputMockCount,CCTRReduction,CCTRReductionPerTest,AffectedTestsCCTR,ReductionRatio,ReductionRatio_num,ecdf_x,ecdf_y
Geode,1,0,1,1,2,2.0,10,20%,0.2,0.3595100864553314,0.2
Geode,2,0,1,14,92,6.571428571,134,69%,0.69,0.7665706051873199,0.69
Geode,2,0,1,13,78,6.0,101,77%,0.77,0.7968299711815562,0.77
Geode,2,0,1,1,1,1.0,4,25%,0.25,0.4265129682997118,0.25
Geode,2,0,1,6,43,7.166666667,73,59%,0.59,0.7204610951008645,0.59
Geode,1,0,1,2,1,0.5,12,8%,0.08,0.12680115273775217,0.08
Geode,1,0,1,2,1,0.5,12,8%,0.08,0.12752161383285301,0.08
Geode,1,0,1,3,10,3.333333333,39,26%,0.26,0.44596541786743515,0.26
Geode,2,0,1,8,121,15.125,65,186%,1.86,0.9358789625360231,1.86
Geode,1,0,1,1,2,2.0,4,50%,0.5,0.6628242074927954,0.5
Geode,1,0,1,6,7,1.166666667,24,29%,0.29,0.47478386167146974,0.29
Geode,1,0,1,2,1,0.5,0,inf,inf,0.9978386167146974,inf
Geode,1,0,1,3,5,1.666666667,20,25%,0.25,0.4272334293948127,0.25
Geode,1,0,1,2,1,0.5,7,14%,0.14,0.2687319884726225,0.14
Geode,2,0,1,5,29,5.8,38,76%,0.76,0.7932276657060519,0.76
Geode,2,0,1,6,60,10.0,40,150%,1.5,0.9171469740634006,1.5
Geode,1,0,1,4,4,1.0,28,14%,0.14,0.26945244956772335,0.14
Geode,1,0,1,2,1,0.5,2,50%,0.5,0.6635446685878963,0.5
Geode,1,0,1,2,2,1.0,9,22%,0.22,0.3840057636887608,0.22
Geode,1,0,1,2,1,0.5,12,8%,0.08,0.1282420749279539,0.08
Geode,1,0,1,2,1,0.5,12,8%,0.08,0.12896253602305474,0.08
Geode,2,0,1,1,5,5.0,18,28%,0.28,0.4654178674351585,0.28
Geode,1,0,1,1,5,5.0,16,31%,0.31,0.5007204610951008,0.31
Geode,2,0,1,5,81,16.2,159,51%,0.51,0.6736311239193083,0.51
Geode,1,0,1,2,2,1.0,22,9%,0.09,0.15922190201729106,0.09
Geode,1,0,1,2,2,1.0,22,9%,0.09,0.15994236311239193,0.09
Geode,1,0,1,1,2,2.0,7,29%,0.29,0.4755043227665706,0.29
Geode,1,0,1,1,2,2.0,7,29%,0.29,0.4762247838616715,0.29
Geode,2,0,1,26,1270,48.84615385,118,1076%,10.76,0.9884726224783862,10.76
Geode,1,0,1,7,35,5.0,39,90%,0.9,0.829250720461095,0.9
Geode,2,0,1,9,63,7.0,50,126%,1.26,0.8926512968299711,1.26
Geode,2,0,1,3,9,3.0,12,75%,0.75,0.7867435158501441,0.75
Geode,2,0,1,7,50,7.142857143,51,98%,0.98,0.8479827089337176,0.98
Geode,1,0,1,2,1,0.5,27,4%,0.04,0.025936599423631124,0.04
Geode,2,0,1,2,6,3.0,8,75%,0.75,0.787463976945245,0.75
Geode,2,0,1,2,40,20.0,45,89%,0.89,0.8242074927953891,0.89
Geode,1,0,1,2,10,5.0,45,22%,0.22,0.38472622478386165,0.22
Geode,1,0,1,2,2,1.0,45,4%,0.04,0.026657060518731988,0.04
Geode,2,0,1,2,10,5.0,45,22%,0.22,0.3854466858789625,0.22
Geode,1,0,1,2,6,3.0,45,13%,0.13,0.23631123919308358,0.13
Geode,2,0,1,10,241,24.1,102,236%,2.36,0.9582132564841499,2.36
Geode,2,0,1,3,39,13.0,40,98%,0.98,0.8487031700288185,0.98
Geode,2,0,1,1,3,3.0,31,10%,0.1,0.18371757925072046,0.1
Geode,2,0,1,2,19,9.5,61,31%,0.31,0.5014409221902018,0.31
Geode,2,0,1,1,6,6.0,39,15%,0.15,0.2953890489913545,0.15
Geode,2,0,1,2,6,3.0,70,9%,0.09,0.16066282420749278,0.09
Geode,2,0,1,6,97,16.16666667,157,62%,0.62,0.7319884726224783,0.62
Geode,1,0,1,1,1,1.0,40,3%,0.03,0.011527377521613832,0.03
Geode,2,0,1,2,14,7.0,99,14%,0.14,0.27017291066282423,0.14
Geode,1,0,1,5,3,0.6,133,2%,0.02,0.0036023054755043226,0.02
Geode,1,0,1,1,1,1.0,40,3%,0.03,0.012247838616714697,0.03
Geode,2,0,1,3,51,17.0,102,50%,0.5,0.6642651296829971,0.5
Geode,1,0,1,1,4,4.0,40,10%,0.1,0.1844380403458213,0.1
Geode,1,0,1,1,1,1.0,40,3%,0.03,0.012968299711815562,0.03
Geode,1,0,1,2,2,1.0,25,8%,0.08,0.12968299711815562,0.08
Geode,2,0,1,1,5,5.0,14,36%,0.36,0.5547550432276657,0.36
Geode,1,0,1,1,1,1.0,14,7%,0.07,0.0914985590778098,0.07
Geode,1,0,1,1,1,1.0,14,7%,0.07,0.09221902017291066,0.07
Geode,2,0,1,5,61,12.2,41,149%,1.49,0.9135446685878963,1.49
Geode,2,0,1,9,149,16.55555556,100,149%,1.49,0.9142651296829971,1.49
Geode,1,0,1,1,2,2.0,24,8%,0.08,0.1304034582132565,0.08
Geode,1,0,1,2,2,1.0,15,13%,0.13,0.23703170028818443,0.13
Geode,1,0,1,4,5,1.25,45,11%,0.11,0.2053314121037464,0.11
Geode,2,0,1,9,22,2.444444444,160,14%,0.14,0.27089337175792505,0.14
Geode,2,0,1,31,1007,32.48387097,333,302%,3.02,0.9726224783861671,3.02
Geode,2,0,1,17,94,5.529411765,231,41%,0.41,0.5994236311239193,0.41
Geode,1,0,1,2,1,0.5,21,5%,0.05,0.05259365994236311,0.05
Geode,2,0,1,19,246,12.94736842,258,95%,0.95,0.8414985590778098,0.95
Geode,2,0,1,7,22,3.142857143,56,39%,0.39,0.5871757925072046,0.39
Geode,2,0,1,12,39,3.25,131,30%,0.3,0.4899135446685879,0.3
Geode,1,0,1,24,24,1.0,248,10%,0.1,0.1851585014409222,0.1
Geode,1,0,1,26,26,1.0,158,16%,0.16,0.3047550432276657,0.16
Geode,1,0,1,1,2,2.0,25,8%,0.08,0.13112391930835735,0.08
Geode,1,0,1,11,11,1.0,106,10%,0.1,0.18587896253602307,0.1
Geode,1,0,1,4,4,1.0,41,10%,0.1,0.18659942363112392,0.1
Geode,1,0,1,7,431,61.57142857,118,365%,3.65,0.9769452449567724,3.65
Geode,1,0,1,2,5,2.5,35,14%,0.14,0.2716138328530259,0.14
Geode,1,0,1,17,54,3.176470588,67,81%,0.81,0.8061959654178674,0.81
Geode,1,0,1,29,1107,38.17241379,164,675%,6.75,0.9848703170028819,6.75
Geode,1,0,1,31,901,29.06451613,143,630%,6.3,0.9834293948126801,6.3
Geode,1,0,1,8,912,114.0,143,638%,6.38,0.984149855907781,6.38
Geode,2,0,1,42,1477,35.16666667,398,371%,3.71,0.9776657060518732,3.71
Geode,2,0,1,15,409,27.26666667,174,235%,2.35,0.957492795389049,2.35
Geode,2,0,1,11,140,12.72727273,133,105%,1.05,0.8652737752161384,1.05
Geode,2,0,1,58,3762,64.86206897,502,749%,7.49,0.9863112391930836,7.49
Geode,2,0,1,24,604,25.16666667,188,321%,3.21,0.9747838616714697,3.21
Geode,2,0,1,4,14,3.5,26,54%,0.54,0.6923631123919308,0.54
Geode,1,0,1,2,1,0.5,9,11%,0.11,0.20605187319884727,0.11
Geode,2,0,1,7,126,18.0,47,268%,2.68,0.9639769452449568,2.68
Geode,2,0,1,2,18,9.0,16,113%,1.13,0.8753602305475504,1.13
Geode,1,0,1,1,1,1.0,7,14%,0.14,0.2723342939481268,0.14
Geode,1,0,1,5,15,3.0,15,100%,1.0,0.8523054755043228,1.0
Geode,1,0,1,6,6,1.0,17,35%,0.35,0.547550432276657,0.35
Geode,2,0,1,2,10,5.0,21,48%,0.48,0.6476945244956772,0.48
Geode,1,0,1,3,3,1.0,19,16%,0.16,0.30547550432276654,0.16
Geode,1,0,1,2,14,7.0,21,67%,0.67,0.7521613832853026,0.67
Geode,2,0,1,4,8,2.0,143,6%,0.06,0.07276657060518732,0.06
Geode,2,0,1,8,88,11.0,198,44%,0.44,0.6188760806916427,0.44
Geode,2,0,1,8,60,7.5,198,30%,0.3,0.49063400576368876,0.3
Geode,1,0,1,2,8,4.0,38,21%,0.21,0.37247838616714696,0.21
Geode,2,0,1,2,24,12.0,38,63%,0.63,0.739193083573487,0.63
Geode,1,0,1,2,6,3.0,38,16%,0.16,0.3061959654178674,0.16
Geode,1,0,1,3,12,4.0,36,33%,0.33,0.5187319884726225,0.33
Geode,2,0,1,3,22,7.333333333,36,61%,0.61,0.728386167146974,0.61
Geode,2,0,1,5,79,15.8,59,134%,1.34,0.9020172910662824,1.34
Geode,1,0,1,5,15,3.0,59,25%,0.25,0.42795389048991356,0.25
Geode,1,0,1,1,3,3.0,36,8%,0.08,0.13184438040345822,0.08
Geode,2,0,1,5,21,4.2,59,36%,0.36,0.5554755043227666,0.36
Geode,2,0,1,3,13,4.333333333,43,30%,0.3,0.49135446685878964,0.3
Geode,1,0,1,3,9,3.0,58,16%,0.16,0.3069164265129683,0.16
Geode,1,0,1,1,3,3.0,29,10%,0.1,0.1873198847262248,0.1
Geode,2,0,1,3,31,10.33333333,58,53%,0.53,0.6829971181556196,0.53
Geode,1,0,1,2,8,4.0,48,17%,0.17,0.32204610951008644,0.17
Geode,2,0,1,6,78,13.0,37,211%,2.11,0.9481268011527377,2.11
Geode,1,0,1,3,3,1.0,21,14%,0.14,0.2730547550432277,0.14
Geode,1,0,1,9,45,5.0,122,37%,0.37,0.5648414985590778,0.37
Geode,2,0,1,14,268,19.14285714,161,166%,1.66,0.9250720461095101,1.66
Geode,2,0,1,3,3,1.0,40,8%,0.08,0.13256484149855907,0.08
Geode,1,0,1,3,3,1.0,40,8%,0.08,0.13328530259365995,0.08
Geode,1,0,1,2,2,1.0,28,7%,0.07,0.09293948126801153,0.07
Geode,1,0,1,2,1,0.5,2,50%,0.5,0.6649855907780979,0.5
Geode,2,0,1,8,149,18.625,177,84%,0.84,0.8155619596541787,0.84
Geode,2,0,1,1,3,3.0,11,27%,0.27,0.4553314121037464,0.27
Geode,1,0,1,3,9,3.0,58,16%,0.16,0.3076368876080692,0.16
Geode,1,0,1,1,3,3.0,29,10%,0.1,0.18804034582132564,0.1
Geode,2,0,1,3,31,10.33333333,58,53%,0.53,0.6837175792507204,0.53
Geode,1,0,1,2,8,4.0,48,17%,0.17,0.3227665706051873,0.17
Geode,2,0,1,5,24,4.8,70,34%,0.34,0.5381844380403458,0.34
Geode,1,0,1,2,4,2.0,50,8%,0.08,0.1340057636887608,0.08
Geode,1,0,1,2,4,2.0,50,8%,0.08,0.13472622478386168,0.08
Geode,1,0,1,2,4,2.0,50,8%,0.08,0.13544668587896252,0.08
Geode,1,0,1,2,4,2.0,50,8%,0.08,0.1361671469740634,0.08
Geode,1,0,1,2,4,2.0,50,8%,0.08,0.13688760806916425,0.08
Geode,2,0,1,1,12,12.0,54,22%,0.22,0.3861671469740634,0.22
Geode,1,0,1,2,4,2.0,50,8%,0.08,0.13760806916426513,0.08
Geode,2,0,1,1,4,4.0,38,11%,0.11,0.20677233429394812,0.11
Geode,2,0,1,2,10,5.0,15,67%,0.67,0.7528818443804035,0.67
Geode,2,0,1,4,46,11.5,97,47%,0.47,0.6419308357348703,0.47
Geode,2,0,1,3,17,5.666666667,83,20%,0.2,0.36023054755043227,0.2
Geode,1,0,1,8,8,1.0,25,32%,0.32,0.5086455331412104,0.32
Geode,2,0,1,4,90,22.5,111,81%,0.81,0.8069164265129684,0.81
Geode,2,0,1,1,14,14.0,39,36%,0.36,0.5561959654178674,0.36
Geode,2,0,1,1,5,5.0,39,13%,0.13,0.2377521613832853,0.13
Geode,1,0,1,1,2,2.0,9,22%,0.22,0.3868876080691643,0.22
Geode,2,0,1,1,10,10.0,42,24%,0.24,0.40561959654178675,0.24
Geode,1,0,1,1,6,6.0,42,14%,0.14,0.2737752161383285,0.14
Geode,1,0,1,2,9,4.5,31,29%,0.29,0.4769452449567723,0.29
Geode,2,0,1,8,207,25.875,77,269%,2.69,0.9654178674351584,2.69
Geode,2,0,1,12,211,17.58333333,100,211%,2.11,0.9488472622478387,2.11
Geode,2,0,1,2,6,3.0,20,30%,0.3,0.4920749279538905,0.3
Geode,1,0,1,2,2,1.0,20,10%,0.1,0.18876080691642652,0.1
Geode,2,0,1,1,1,1.0,14,7%,0.07,0.0936599423631124,0.07
Geode,2,0,1,1,1,1.0,14,7%,0.07,0.09438040345821326,0.07
Geode,1,0,1,1,1,1.0,14,7%,0.07,0.09510086455331412,0.07
Geode,1,0,1,1,1,1.0,14,7%,0.07,0.09582132564841499,0.07
Geode,2,0,1,4,34,8.5,49,69%,0.69,0.7672910662824207,0.69
Geode,1,0,1,2,2,1.0,20,10%,0.1,0.18948126801152737,0.1
Geode,1,0,1,3,3,1.0,12,25%,0.25,0.42867435158501443,0.25
Geode,1,0,1,3,3,1.0,12,25%,0.25,0.42939481268011526,0.25
Geode,1,0,1,8,8,1.0,38,21%,0.21,0.37319884726224783,0.21
Geode,2,0,1,9,21,2.333333333,43,49%,0.49,0.6548991354466859,0.49
Geode,2,0,1,3,13,4.333333333,20,65%,0.65,0.7449567723342939,0.65
Geode,2,0,1,4,22,5.5,89,25%,0.25,0.43011527377521613,0.25
Geode,2,0,1,12,505,42.08333333,245,206%,2.06,0.9459654178674352,2.06
Geode,2,0,1,8,52,6.5,150,35%,0.35,0.5482708933717579,0.35
Geode,1,0,1,1,6,6.0,13,46%,0.46,0.6347262247838616,0.46
Geode,1,0,1,1,1,1.0,13,8%,0.08,0.138328530259366,0.08
Geode,1,0,1,3,3,1.0,21,14%,0.14,0.2744956772334294,0.14
Geode,2,0,1,3,27,9.0,28,96%,0.96,0.8436599423631124,0.96
Geode,1,0,1,1,1,1.0,18,6%,0.06,0.07348703170028818,0.06
Geode,2,0,1,6,28,4.666666667,55,51%,0.51,0.6743515850144092,0.51
Geode,1,0,1,1,2,2.0,17,12%,0.12,0.22406340057636887,0.12
Geode,1,0,1,1,3,3.0,11,27%,0.27,0.45605187319884727,0.27
Geode,1,0,1,1,3,3.0,11,27%,0.27,0.45677233429394815,0.27
Geode,2,0,1,6,42,7.0,40,105%,1.05,0.8659942363112392,1.05
Geode,1,0,1,2,2,1.0,17,12%,0.12,0.22478386167146974,0.12
Geode,2,0,1,2,6,3.0,17,35%,0.35,0.5489913544668588,0.35
Geode,1,0,1,3,3,1.0,19,16%,0.16,0.30835734870317005,0.16
Geode,1,0,1,2,2,1.0,17,12%,0.12,0.2255043227665706,0.12
Geode,2,0,1,1,7,7.0,34,21%,0.21,0.3739193083573487,0.21
Geode,2,0,1,1,7,7.0,34,21%,0.21,0.3746397694524496,0.21
Geode,2,0,1,1,8,8.0,34,24%,0.24,0.40634005763688763,0.24
Geode,2,0,1,7,75,10.71428571,93,81%,0.81,0.8076368876080692,0.81
Geode,1,0,1,7,7,1.0,94,7%,0.07,0.09654178674351585,0.07
Geode,2,0,1,2,6,3.0,64,9%,0.09,0.16138328530259366,0.09
Geode,2,0,1,2,4,2.0,64,6%,0.06,0.07420749279538905,0.06
Geode,2,0,1,7,59,8.428571429,179,33%,0.33,0.5194524495677233,0.33
Geode,2,0,1,4,22,5.5,137,16%,0.16,0.3090778097982709,0.16
Geode,1,0,1,3,3,1.0,100,3%,0.03,0.013688760806916427,0.03
Geode,1,0,1,4,5,1.25,137,4%,0.04,0.027377521613832854,0.04
Geode,2,0,1,4,7,1.75,137,5%,0.05,0.053314121037463975,0.05
Geode,1,0,1,1,6,6.0,59,10%,0.1,0.19020172910662825,0.1
Geode,2,0,1,12,324,27.0,199,163%,1.63,0.9229106628242075,1.63
Geode,2,0,1,3,19,6.333333333,56,34%,0.34,0.5389048991354467,0.34
Geode,2,0,1,2,4,2.0,43,9%,0.09,0.16210374639769454,0.09
Geode,1,0,1,4,4,1.0,60,7%,0.07,0.09726224783861671,0.07
Geode,2,0,1,1,3,3.0,38,8%,0.08,0.13904899135446686,0.08
Geode,2,0,1,1,1,1.0,34,3%,0.03,0.01440922190201729,0.03
Geode,1,0,1,3,3,1.0,56,5%,0.05,0.05403458213256484,0.05
Geode,1,0,1,6,6,1.0,36,17%,0.17,0.3234870317002882,0.17
Geode,2,0,1,5,60,12.0,103,58%,0.58,0.7161383285302594,0.58
Geode,2,0,1,2,4,2.0,51,8%,0.08,0.13976945244956773,0.08
Geode,1,0,1,4,4,1.0,81,5%,0.05,0.05475504322766571,0.05
Geode,1,0,1,3,3,1.0,70,4%,0.04,0.028097982708933718,0.04
Geode,1,0,1,2,2,1.0,51,4%,0.04,0.02881844380403458,0.04
Geode,2,0,1,2,10,5.0,51,20%,0.2,0.36095100864553314,0.2
Geode,2,0,1,2,4,2.0,51,8%,0.08,0.14048991354466858,0.08
Geode,2,0,1,1,3,3.0,30,10%,0.1,0.1909221902017291,0.1
Geode,2,0,1,2,7,3.5,56,13%,0.13,0.23847262247838616,0.13
Geode,2,0,1,4,9,2.25,82,11%,0.11,0.207492795389049,0.11
Geode,1,0,1,3,4,1.333333333,28,14%,0.14,0.27521613832853026,0.14
Geode,1,0,1,2,3,1.5,26,12%,0.12,0.22622478386167147,0.12
Geode,2,0,1,5,182,36.4,139,131%,1.31,0.8976945244956772,1.31
Geode,2,0,1,5,30,6.0,40,75%,0.75,0.7881844380403458,0.75
Geode,1,0,1,5,30,6.0,68,44%,0.44,0.6195965417867435,0.44
Geode,1,0,1,5,60,12.0,68,88%,0.88,0.8227665706051873,0.88
Geode,2,0,1,2,4,2.0,46,9%,0.09,0.1628242074927954,0.09
Geode,2,0,1,5,40,8.0,40,100%,1.0,0.8530259365994236,1.0
Geode,1,0,1,5,20,4.0,68,29%,0.29,0.4776657060518732,0.29
Geode,1,0,1,5,65,13.0,68,96%,0.96,0.8443804034582133,0.96
Geode,2,0,1,2,4,2.0,46,9%,0.09,0.16354466858789626,0.09
Geode,2,0,1,5,30,6.0,40,75%,0.75,0.7889048991354467,0.75
Geode,1,0,1,5,40,8.0,77,52%,0.52,0.6793948126801153,0.52
Geode,1,0,1,5,75,15.0,77,97%,0.97,0.845821325648415,0.97
Geode,2,0,1,2,10,5.0,55,18%,0.18,0.33645533141210376,0.18
Geode,2,0,1,2,10,5.0,113,9%,0.09,0.1642651296829971,0.09
Geode,1,0,1,5,55,11.0,141,39%,0.39,0.5878962536023055,0.39
Geode,2,0,1,3,6,2.0,121,5%,0.05,0.05547550432276657,0.05
Geode,2,0,1,5,45,9.0,141,32%,0.32,0.5093659942363112,0.32
Geode,1,0,1,5,95,19.0,141,67%,0.67,0.7536023054755043,0.67
Geode,1,0,1,5,15,3.0,141,11%,0.11,0.20821325648414984,0.11
Geode,1,0,1,9,45,5.0,94,48%,0.48,0.6484149855907781,0.48
Geode,1,0,1,9,45,5.0,94,48%,0.48,0.649135446685879,0.48
Geode,2,0,1,3,90,30.0,78,115%,1.15,0.8796829971181557,1.15
Geode,1,0,1,3,18,6.0,78,23%,0.23,0.39553314121037464,0.23
Geode,2,0,1,3,2,0.666666667,78,3%,0.03,0.015129682997118156,0.03
Geode,2,0,1,3,18,6.0,78,23%,0.23,0.3962536023054755,0.23
Geode,1,0,1,1,2,2.0,66,3%,0.03,0.01585014409221902,0.03
Geode,1,0,1,1,2,2.0,66,3%,0.03,0.016570605187319884,0.03
Geode,2,0,1,9,116,12.88888889,93,125%,1.25,0.8904899135446686,1.25
Geode,1,0,1,9,72,8.0,83,87%,0.87,0.8220461095100865,0.87
Geode,1,0,1,9,135,15.0,83,163%,1.63,0.9236311239193083,1.63
Geode,1,0,1,2,12,6.0,50,24%,0.24,0.40706051873198845,0.24
Geode,2,0,1,4,28,7.0,63,44%,0.44,0.6203170028818443,0.44
Geode,2,0,1,5,22,4.4,64,34%,0.34,0.5396253602305475,0.34
Geode,1,0,1,5,30,6.0,100,30%,0.3,0.49279538904899134,0.3
Geode,1,0,1,5,60,12.0,100,60%,0.6,0.7255043227665706,0.6
Geode,2,0,1,5,22,4.4,64,34%,0.34,0.5403458213256485,0.34
Geode,1,0,1,5,30,6.0,91,33%,0.33,0.5201729106628242,0.33
Geode,1,0,1,5,30,6.0,91,33%,0.33,0.520893371757925,0.33
Geode,1,0,1,1,2,2.0,15,13%,0.13,0.23919308357348704,0.13
Geode,1,0,1,1,4,4.0,15,27%,0.27,0.45749279538904897,0.27
Geode,2,0,1,5,30,6.0,44,68%,0.68,0.760806916426513,0.68
Geode,1,0,1,5,50,10.0,87,57%,0.57,0.7132564841498559,0.57
Geode,1,0,1,5,80,16.0,87,92%,0.92,0.8342939481268011,0.92
Geode,2,0,1,2,10,5.0,65,15%,0.15,0.2961095100864553,0.15
Geode,2,0,1,9,70,7.777777778,72,97%,0.97,0.8465417867435159,0.97
Geode,2,0,1,9,50,5.555555556,95,53%,0.53,0.6844380403458213,0.53
Geode,1,0,1,9,108,12.0,95,114%,1.14,0.8760806916426513,1.14
Geode,2,0,1,2,8,4.0,45,18%,0.18,0.3371757925072046,0.18
Geode,2,0,1,4,14,3.5,51,27%,0.27,0.45821325648414984,0.27
Geode,1,0,1,4,16,4.0,61,26%,0.26,0.44668587896253603,0.26
Geode,2,0,1,4,22,5.5,61,36%,0.36,0.5569164265129684,0.36
Geode,2,0,1,4,2,0.5,61,3%,0.03,0.01729106628242075,0.03
Geode,2,0,1,4,20,5.0,61,33%,0.33,0.521613832853026,0.33
Geode,2,0,1,2,4,2.0,28,14%,0.14,0.27593659942363113,0.14
Geode,1,0,1,4,8,2.0,61,13%,0.13,0.23991354466858789,0.13
Geode,2,0,1,7,46,6.571428571,68,68%,0.68,0.7615273775216138,0.68
Geode,1,0,1,7,126,18.0,147,86%,0.86,0.8198847262247838,0.86
Geode,1,0,1,7,112,16.0,147,76%,0.76,0.7939481268011528,0.76
Geode,2,0,1,2,8,4.0,105,8%,0.08,0.14121037463976946,0.08
Geode,1,0,1,5,20,4.0,109,18%,0.18,0.33789625360230546,0.18
Geode,2,0,1,1,4,4.0,89,4%,0.04,0.029538904899135448,0.04
Geode,2,0,1,1,4,4.0,89,4%,0.04,0.03025936599423631,0.04
Geode,2,0,1,4,20,5.0,105,19%,0.19,0.3472622478386167,0.19
Geode,2,0,1,4,12,3.0,112,11%,0.11,0.20893371757925072,0.11
Geode,2,0,1,2,4,2.0,23,17%,0.17,0.3242074927953891,0.17
Geode,2,0,1,3,20,6.666666667,108,19%,0.19,0.3479827089337176,0.19
Geode,2,0,1,3,6,2.0,29,21%,0.21,0.3753602305475504,0.21
Geode,2,0,1,3,25,8.333333333,29,86%,0.86,0.8206051873198847,0.86
Geode,2,0,1,3,9,3.0,29,31%,0.31,0.5021613832853026,0.31
Geode,1,0,1,3,3,1.0,29,10%,0.1,0.19164265129682997,0.1
Geode,2,0,1,5,30,6.0,44,68%,0.68,0.7622478386167147,0.68
Geode,1,0,1,5,75,15.0,94,80%,0.8,0.8047550432276657,0.8
Geode,1,0,1,5,70,14.0,94,74%,0.74,0.7809798270893372,0.74
Geode,2,0,1,2,8,4.0,72,11%,0.11,0.20965417867435157,0.11
Geode,2,0,1,5,30,6.0,44,68%,0.68,0.7629682997118156,0.68
Geode,1,0,1,5,70,14.0,98,71%,0.71,0.771613832853026,0.71
Geode,1,0,1,5,70,14.0,98,71%,0.71,0.7723342939481268,0.71
Geode,2,0,1,2,8,4.0,76,11%,0.11,0.21037463976945245,0.11
Geode,2,0,1,5,22,4.4,40,55%,0.55,0.6981268011527377,0.55
Geode,1,0,1,5,70,14.0,89,79%,0.79,0.8011527377521613,0.79
Geode,1,0,1,5,60,12.0,89,67%,0.67,0.7543227665706052,0.67
Geode,1,0,1,3,21,7.0,59,36%,0.36,0.5576368876080692,0.36
Geode,1,0,1,3,3,1.0,59,5%,0.05,0.056195965417867436,0.05
Geode,2,0,1,1,5,5.0,37,14%,0.14,0.276657060518732,0.14
Geode,2,0,1,2,10,5.0,47,21%,0.21,0.3760806916426513,0.21
Geode,1,0,1,1,1,1.0,37,3%,0.03,0.018011527377521614,0.03
Geode,1,0,1,2,2,1.0,51,4%,0.04,0.030979827089337175,0.04
Geode,2,0,1,3,13,4.333333333,59,22%,0.22,0.38760806916426516,0.22
Geode,2,0,1,1,3,3.0,39,8%,0.08,0.1419308357348703,0.08
Geode,2,0,1,3,23,7.666666667,59,39%,0.39,0.5886167146974063,0.39
Geode,2,0,1,5,30,6.0,40,75%,0.75,0.7896253602305475,0.75
Geode,1,0,1,5,60,12.0,93,65%,0.65,0.7456772334293948,0.65
Geode,1,0,1,5,85,17.0,93,91%,0.91,0.8328530259365994,0.91
Geode,2,0,1,2,8,4.0,71,11%,0.11,0.21109510086455333,0.11
Geode,2,0,1,1,5,5.0,7,71%,0.71,0.7730547550432276,0.71
Geode,2,0,1,8,110,13.75,113,97%,0.97,0.8472622478386167,0.97
Geode,2,0,1,5,115,23.0,98,117%,1.17,0.8804034582132565,1.17
Geode,2,0,1,8,24,3.0,113,21%,0.21,0.37680115273775217,0.21
Geode,2,0,1,4,16,4.0,56,29%,0.29,0.4783861671469741,0.29
Geode,1,0,1,2,2,1.0,47,4%,0.04,0.03170028818443804,0.04
Geode,2,0,1,4,28,7.0,85,33%,0.33,0.5223342939481268,0.33
Geode,1,0,1,1,1,1.0,50,2%,0.02,0.004322766570605188,0.02
Geode,1,0,1,2,4,2.0,6,67%,0.67,0.7550432276657061,0.67
Geode,2,0,1,5,80,16.0,44,182%,1.82,0.9329971181556196,1.82
Geode,2,0,1,5,57,11.4,104,55%,0.55,0.6988472622478387,0.55
Geode,2,0,1,3,15,5.0,45,33%,0.33,0.5230547550432276,0.33
Geode,2,0,1,1,4,4.0,37,11%,0.11,0.21181556195965417,0.11
Geode,2,0,1,5,9,1.8,61,15%,0.15,0.2968299711815562,0.15
Geode,1,0,1,5,10,2.0,61,16%,0.16,0.30979827089337175,0.16
Geode,2,0,1,4,12,3.0,95,13%,0.13,0.24063400576368876,0.13
Geode,2,0,1,2,12,6.0,63,19%,0.19,0.34870317002881845,0.19
Geode,1,0,1,5,5,1.0,46,11%,0.11,0.21253602305475505,0.11
Geode,2,0,1,5,62,12.4,46,135%,1.35,0.9034582132564841,1.35
Geode,1,0,1,8,8,1.0,29,28%,0.28,0.4661383285302594,0.28
Geode,2,0,1,2,8,4.0,50,16%,0.16,0.31051873198847263,0.16
Geode,2,0,1,2,14,7.0,50,28%,0.28,0.4668587896253602,0.28
Geode,2,0,1,2,8,4.0,50,16%,0.16,0.3112391930835735,0.16
Geode,1,0,1,2,2,1.0,50,4%,0.04,0.032420749279538905,0.04
Geode,1,0,1,4,4,1.0,34,12%,0.12,0.22694524495677235,0.12
Geode,2,0,1,8,44,5.5,74,59%,0.59,0.7211815561959655,0.59
Geode,1,0,1,8,8,1.0,76,11%,0.11,0.2132564841498559,0.11
Geode,2,0,1,2,8,4.0,28,29%,0.29,0.47910662824207495,0.29
Geode,2,0,1,33,1803,54.63636364,349,517%,5.17,0.9805475504322767,5.17
Geode,2,0,1,33,101,3.060606061,349,29%,0.29,0.47982708933717577,0.29
Geode,1,0,1,30,30,1.0,328,9%,0.09,0.164985590778098,0.09
Geode,2,0,1,17,79,4.647058824,205,39%,0.39,0.5893371757925072,0.39
Geode,2,0,1,20,390,19.5,181,215%,2.15,0.9502881844380403,2.15
Geode,1,0,1,15,15,1.0,147,10%,0.1,0.19236311239193082,0.1
Geode,2,0,1,16,128,8.0,155,83%,0.83,0.8141210374639769,0.83
Geode,2,0,1,17,68,4.0,165,41%,0.41,0.6001440922190202,0.41
Geode,1,0,1,6,6,1.0,75,8%,0.08,0.14265129682997119,0.08
Geode,2,0,1,5,29,5.8,53,55%,0.55,0.6995677233429395,0.55
Geode,2,0,1,4,18,4.5,47,38%,0.38,0.5756484149855908,0.38
