Project,ConvertedFrom,ConvertedTo,BeforeCount,AfterCount,CCTRChange,CCTRChangePerTest,%
Hadoop,1,0,1,2,1.0,0.5,1.0
Hadoop,1,0,1,2,3.0,1.5,1.0
Hadoop,1,0,1,2,5.0,2.5,1.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,1,1.0,1.0,0.25
Hadoop,2,0,1,2,8.0,4.0,inf
Hadoop,1,0,1,2,7.0,3.5,1.75
Hadoop,1,0,1,3,16.0,5.333333333333333,1.6
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,2,100.0,50.0,50.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,7.0,3.5,1.75
Hadoop,1,0,1,3,16.0,5.333333333333333,1.6
Hadoop,2,0,1,3,22.0,7.333333333333333,2.2
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,2,0,1,1,2.0,2.0,inf
Hadoop,1,0,1,3,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,3,0.0,0.0,
Hadoop,1,0,1,3,0.0,0.0,0.0
Hadoop,1,0,1,2,3.0,1.5,1.0
Hadoop,1,0,1,2,1.0,0.5,0.3333333333333333
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,6.0,3.0,2.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,1.0,0.5,0.3333333333333333
Hadoop,2,0,1,4,30.0,7.5,1.1111111111111112
Hadoop,2,0,1,3,75.0,25.0,3.0
Hadoop,2,0,1,3,4.0,1.3333333333333335,2.0
Hadoop,2,0,1,1,2.0,2.0,1.0
Hadoop,2,0,1,14,67.0,4.785714285714286,0.7701149425287356
Hadoop,2,0,1,10,162.0,16.2,6.48
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,15,304.00000000000006,20.26666666666667,1.9240506329113927
Hadoop,1,0,1,7,7.0,1.0,0.4117647058823529
Hadoop,2,0,1,1,4.0,4.0,0.6666666666666666
Hadoop,2,0,1,1,3.0,3.0,0.6
Hadoop,2,0,1,1,1.0,1.0,0.25
Hadoop,1,0,1,2,3.0,1.5,inf
Hadoop,1,0,1,3,3.0,1.0,0.42857142857142855
Hadoop,1,0,1,2,2.0,1.0,0.4
Hadoop,1,0,1,2,1.0,0.5,inf
Hadoop,1,0,1,2,1.0,0.5,inf
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,1.0,0.5,inf
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,1.0,0.5,inf
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,1.0,0.5,inf
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,1.0,0.5,inf
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,4,10.0,2.5,inf
Hadoop,2,0,1,2,14.0,7.0,1.5555555555555556
Hadoop,2,0,1,2,6.0,3.0,inf
Hadoop,1,0,1,1,1.0,1.0,1.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,4.0,2.0,0.5
Hadoop,1,0,1,1,2.0,2.0,0.5
Hadoop,1,0,1,1,1.0,1.0,0.14285714285714285
Hadoop,1,0,1,1,1.0,1.0,0.25
Hadoop,1,0,1,2,2.0,1.0,0.2857142857142857
Hadoop,2,0,1,5,20.0,4.0,5.0
Hadoop,1,0,1,2,2.0,1.0,0.5
Hadoop,1,0,1,5,10.0,2.0,5.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,6.0,3.0,inf
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,2,0,1,3,27.0,9.0,3.0
Hadoop,2,0,1,5,25.0,5.0,5.0
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,2,2.0,1.0,0.5
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,6.0,3.0,1.5
Hadoop,1,0,1,2,1.0,0.5,0.5
Hadoop,1,0,1,5,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,2,0,1,4,37.0,9.25,4.625
Hadoop,1,0,1,2,2.0,1.0,2.0
Hadoop,2,0,1,3,27.0,9.0,27.0
Hadoop,2,0,1,22,222.99999999999997,10.136363636363635,5.717948717948717
Hadoop,2,0,1,5,25.0,5.0,1.0869565217391304
Hadoop,1,0,1,2,11.0,5.5,11.0
Hadoop,2,0,1,28,2657.0,94.89285714285714,12.898058252427184
Hadoop,1,0,1,15,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,1,0.0,0.0,0.0
Hadoop,1,0,1,7,32.00000000000001,4.571428571428572,8.000000000000002
Hadoop,1,0,1,2,12.0,6.0,1.5
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,2,0,1,6,18.000000000000004,3.0000000000000004,1.1250000000000002
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,1,10.0,10.0,2.0
Hadoop,1,0,1,2,1.0,0.5,inf
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,6.0,3.0,0.8571428571428571
Hadoop,1,0,1,3,9.0,3.0,1.8
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,2,0,1,1,0.0,0.0,0.0
Hadoop,1,0,1,1,0.0,0.0,0.0
Hadoop,1,0,1,1,0.0,0.0,0.0
Hadoop,2,0,1,5,15.999999999999998,3.1999999999999997,1.2307692307692306
Hadoop,2,0,1,8,144.0,18.0,8.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,5,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,5,24.000000000000004,4.800000000000001,2.0000000000000004
Hadoop,2,0,1,9,20.0,2.2222222222222223,4.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,1,2.0,2.0,0.4
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,1,1.0,1.0,0.14285714285714285
Hadoop,2,0,1,1,4.0,4.0,1.0
Hadoop,1,0,1,4,0.0,0.0,0.0
Hadoop,1,0,1,1,3.0,3.0,0.42857142857142855
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,2,9.0,4.5,1.2857142857142858
Hadoop,2,0,1,4,96.0,24.0,4.0
Hadoop,2,0,1,3,9.000000000000002,3.0000000000000004,0.8181818181818183
Hadoop,2,0,1,7,31.0,4.428571428571429,0.6888888888888889
Hadoop,1,0,1,3,15.0,5.0,3.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,5,23.0,4.6,0.696969696969697
Hadoop,2,0,1,8,52.0,6.5,1.2682926829268293
Hadoop,1,0,1,3,15.0,5.0,3.0
Hadoop,2,0,1,5,23.0,4.6,0.8518518518518519
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,2.0,1.0,2.0
Hadoop,2,0,1,2,6.0,3.0,0.8571428571428571
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,2.0,1.0,2.0
Hadoop,1,0,1,2,2.0,1.0,2.0
Hadoop,2,0,1,2,6.0,3.0,0.8571428571428571
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,2.0,1.0,2.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,10,10.0,1.0,10.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,5.0,2.5,0.7142857142857143
Hadoop,1,0,1,1,5.0,5.0,0.7142857142857143
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,11,135.99999999999997,12.363636363636362,5.666666666666665
Hadoop,2,0,1,1,3.0,3.0,1.0
Hadoop,1,0,1,2,7.0,3.5,0.7777777777777778
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,1.0,0.5,0.3333333333333333
Hadoop,2,0,1,1,3.0,3.0,1.0
Hadoop,1,0,1,2,44.0,22.0,2.933333333333333
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,1,1.0,1.0,0.5
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,8,27.0,3.375,1.2857142857142858
Hadoop,2,0,1,3,56.0,18.666666666666668,14.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,7,10.0,1.4285714285714286,10.0
Hadoop,1,0,1,3,4.0,1.3333333333333335,4.0
Hadoop,1,0,1,5,14.000000000000002,2.8000000000000003,7.000000000000001
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,5,1.9999999999999996,0.3999999999999999,0.24999999999999994
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,2,0,1,6,0.0,0.0,0.0
Hadoop,2,0,1,6,36.0,6.0,3.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,8,9.0,1.125,1.8
Hadoop,1,0,1,8,9.0,1.125,3.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,2,0,1,12,28.0,2.3333333333333335,0.6363636363636364
Hadoop,2,0,1,12,50.0,4.166666666666667,1.7857142857142858
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,1,1.0,1.0,0.5
Hadoop,2,0,1,4,110.0,27.5,3.142857142857143
Hadoop,1,0,1,1,1.0,1.0,1.0
Hadoop,1,0,1,3,10.0,3.3333333333333335,5.0
Hadoop,1,0,1,2,7.0,3.5,3.5
Hadoop,1,0,1,2,7.0,3.5,7.0
Hadoop,1,0,1,2,28.0,14.0,1.1666666666666667
Hadoop,1,0,1,2,2.0,1.0,0.125
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,43.0,21.5,2.5294117647058822
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,1,13.0,13.0,13.0
Hadoop,2,0,1,3,144.99999999999997,48.33333333333332,5.799999999999999
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,3.0,1.5,0.6
Hadoop,1,0,1,28,27.999999999999975,0.9999999999999991,0.33734939759036114
Hadoop,1,0,1,2,20.0,10.0,2.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,1,16.0,16.0,3.2
Hadoop,1,0,1,1,2.0,2.0,2.0
Hadoop,1,0,1,1,2.0,2.0,2.0
Hadoop,1,0,1,2,3.0,1.5,1.0
Hadoop,2,0,1,9,107.0,11.88888888888889,4.6521739130434785
Hadoop,2,0,1,15,139.99999999999997,9.333333333333332,2.8571428571428568
Hadoop,1,0,1,2,2.0,1.0,1.0
Hadoop,2,0,1,6,120.0,20.0,5.714285714285714
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,2.0,1.0,2.0
Hadoop,1,0,1,1,2.0,2.0,2.0
Hadoop,1,0,1,1,1.0,1.0,0.3333333333333333
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,1.0,0.5,0.3333333333333333
Hadoop,1,0,1,2,1.0,0.5,0.3333333333333333
Hadoop,1,0,1,2,1.0,0.5,0.3333333333333333
Hadoop,2,0,1,14,135.0,9.642857142857142,6.428571428571429
Hadoop,1,0,1,2,2.0,1.0,0.5
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,1,0.0,0.0,0.0
Hadoop,1,0,1,3,3.0,1.0,0.23076923076923078
Hadoop,2,0,1,5,69.0,13.8,3.2857142857142856
Hadoop,1,0,1,2,12.0,6.0,2.0
Hadoop,1,0,1,1,4.0,4.0,0.4444444444444444
Hadoop,1,0,1,1,2.0,2.0,0.6666666666666666
Hadoop,1,0,1,3,3.999999999999999,1.333333333333333,1.333333333333333
Hadoop,1,0,1,1,7.0,7.0,1.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,5,53.999999999999986,10.799999999999997,0.39130434782608686
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,1,21.0,21.0,1.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,1,10.0,10.0,1.0
Hadoop,2,0,1,2,8.0,4.0,0.8888888888888888
Hadoop,2,0,1,6,26.0,4.333333333333333,6.5
Hadoop,2,0,1,32,1272.0,39.75,9.9375
Hadoop,2,0,1,1,10.0,10.0,0.8333333333333334
Hadoop,2,0,1,6,116.00000000000001,19.333333333333336,3.3142857142857145
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,3,12.0,4.0,6.0
Hadoop,2,0,1,7,157.0,22.42857142857143,2.0933333333333333
Hadoop,2,0,1,2,16.0,8.0,2.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,2,0,1,9,64.0,7.111111111111112,5.333333333333333
Hadoop,1,0,1,3,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,4,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,20,0.0,0.0,0.0
Hadoop,1,0,1,7,63.0,9.0,7.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,1,13.0,13.0,0.8666666666666667
Hadoop,1,0,1,3,29.0,9.666666666666666,4.833333333333333
Hadoop,1,0,1,1,0.0,0.0,0.0
Hadoop,1,0,1,6,18.0,3.0,6.0
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,1,12.0,12.0,0.75
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,2,14.0,7.0,4.666666666666667
Hadoop,2,0,1,4,82.0,20.5,27.333333333333332
Hadoop,1,0,1,3,10.0,3.3333333333333335,5.0
Hadoop,1,0,1,2,7.0,3.5,3.5
Hadoop,1,0,1,2,7.0,3.5,3.5
Hadoop,1,0,1,2,7.0,3.5,3.5
Hadoop,1,0,1,4,23.0,5.75,1.2105263157894737
Hadoop,2,0,1,1,14.0,14.0,2.3333333333333335
Hadoop,1,0,1,2,1.0,0.5,inf
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,2,0,1,2,16.0,8.0,0.5161290322580645
Hadoop,1,0,1,2,1.0,0.5,inf
Hadoop,1,0,1,2,1.0,0.5,inf
Hadoop,1,0,1,3,10.0,3.3333333333333335,5.0
Hadoop,1,0,1,2,7.0,3.5,3.5
Hadoop,1,0,1,2,0.0,0.0,0.0
Hadoop,1,0,1,1,0.0,0.0,0.0
Hadoop,2,0,1,1,3.0,3.0,0.42857142857142855
Hadoop,2,0,1,1,3.0,3.0,1.0
HBase,1,0,1,2,4.0,2.0,inf
HBase,1,0,1,5,53.00000000000001,10.600000000000001,2.523809523809524
HBase,1,0,1,1,5.0,5.0,1.0
HBase,2,0,1,1,16.0,16.0,1.4545454545454546
HBase,1,0,1,36,1443.0,40.083333333333336,10.23404255319149
HBase,1,0,1,2,24.0,12.0,24.0
HBase,2,0,1,1,5.0,5.0,0.7142857142857143
HBase,1,0,1,2,2.0,1.0,0.25
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,6,5.999999999999998,0.9999999999999998,0.8571428571428569
HBase,2,0,1,1,16.0,16.0,2.2857142857142856
HBase,2,0,1,1,16.0,16.0,2.2857142857142856
HBase,1,0,1,11,11.0,1.0,0.4782608695652174
HBase,1,0,1,2,10.0,5.0,0.6666666666666666
HBase,1,0,1,9,63.0,7.0,1.4
HBase,1,0,1,2,6.0,3.0,2.0
HBase,1,0,1,9,26.999999999999996,2.9999999999999996,8.999999999999998
HBase,1,0,1,1,3.0,3.0,1.0
HBase,1,0,1,2,6.0,3.0,2.0
HBase,1,0,1,1,0.0,0.0,0.0
HBase,2,0,1,1,16.0,16.0,2.2857142857142856
HBase,2,0,1,14,109.00000000000001,7.7857142857142865,3.1142857142857148
HBase,1,0,1,2,0.0,0.0,0.0
HBase,2,0,1,7,23.0,3.2857142857142856,1.2105263157894737
HBase,1,0,1,29,28.999999999999996,0.9999999999999999,28.999999999999996
HBase,1,0,1,2,11.0,5.5,2.75
HBase,2,0,1,3,15.0,5.0,1.3636363636363635
HBase,1,0,1,2,2.0,1.0,2.0
HBase,1,0,1,3,0.0,0.0,0.0
HBase,1,0,1,1,0.0,0.0,0.0
HBase,1,0,1,1,0.0,0.0,0.0
HBase,1,0,1,1,0.0,0.0,0.0
HBase,1,0,1,1,0.0,0.0,0.0
HBase,1,0,1,1,0.0,0.0,0.0
HBase,1,0,1,7,0.0,0.0,0.0
HBase,1,0,1,7,0.0,0.0,0.0
HBase,1,0,1,1,0.0,0.0,0.0
HBase,1,0,1,1,0.0,0.0,0.0
HBase,1,0,1,7,0.0,0.0,0.0
HBase,1,0,1,1,0.0,0.0,0.0
HBase,2,0,1,1,0.0,0.0,0.0
HBase,1,0,1,1,0.0,0.0,0.0
HBase,1,0,1,1,0.0,0.0,0.0
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,1,12.0,12.0,0.631578947368421
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,4.0,2.0,inf
HBase,1,0,1,1,1.0,1.0,0.3333333333333333
HBase,2,0,1,3,12.0,4.0,2.0
HBase,2,0,1,3,12.0,4.0,2.0
HBase,1,0,1,3,0.0,0.0,0.0
HBase,1,0,1,3,27.0,9.0,1.8
HBase,1,0,1,6,54.0,9.0,2.5714285714285716
HBase,2,0,1,4,16.0,4.0,0.4
HBase,2,0,1,2,4.0,2.0,0.5714285714285714
HBase,2,0,1,3,19.0,6.333333333333334,1.7272727272727273
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,1,6.0,6.0,1.2
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,0.0,0.0,0.0
HBase,2,0,1,8,180.0,22.5,6.0
HBase,1,0,1,2,0.0,0.0,
HBase,1,0,1,2,0.0,0.0,
HBase,1,0,1,2,0.0,0.0,
HBase,1,0,1,2,0.0,0.0,
HBase,1,0,1,2,0.0,0.0,
HBase,2,0,1,4,18.0,4.5,0.8181818181818182
HBase,2,0,1,4,16.0,4.0,2.0
HBase,1,0,1,2,11.0,5.5,1.0
HBase,2,0,1,17,592.0000000000001,34.82352941176471,13.155555555555559
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,4.0,2.0,0.4444444444444444
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,2.0,1.0,2.0
HBase,1,0,1,1,5.0,5.0,1.6666666666666667
HBase,1,0,1,2,1.0,0.5,0.25
HBase,1,0,1,2,0.0,0.0,
HBase,1,0,1,2,0.0,0.0,
HBase,1,0,1,2,1.0,0.5,0.16666666666666666
HBase,1,0,1,2,14.0,7.0,0.6666666666666666
HBase,1,0,1,2,0.0,0.0,0.0
HBase,2,0,1,1,10.0,10.0,inf
HBase,1,0,1,2,2.0,1.0,2.0
HBase,2,0,1,3,36.0,12.0,1.8
HBase,1,0,1,1,2.0,2.0,inf
HBase,1,0,1,1,1.0,1.0,inf
HBase,1,0,1,1,0.0,0.0,
HBase,2,0,1,4,31.0,7.75,3.4444444444444446
HBase,2,0,1,8,110.0,13.75,4.230769230769231
HBase,2,0,1,5,36.0,7.199999999999999,1.125
HBase,2,0,1,4,6.0,1.5,0.4
HBase,1,0,1,4,4.0,1.0,4.0
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,3,9.0,3.0,3.0
HBase,1,0,1,2,3.0,1.5,1.0
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,0.0,0.0,0.0
HBase,2,0,1,1,3.0,3.0,1.0
HBase,2,0,1,1,5.0,5.0,1.0
HBase,1,0,1,3,1.0000000000000004,0.3333333333333335,0.14285714285714293
HBase,2,0,1,3,33.0,11.0,2.2
HBase,1,0,1,2,0.0,0.0,0.0
HBase,2,0,1,6,99.99999999999997,16.66666666666666,5.263157894736841
HBase,2,0,1,3,5.000000000000001,1.666666666666667,0.5555555555555557
HBase,1,0,1,2,3.0,1.5,1.0
HBase,1,0,1,2,0.0,0.0,0.0
HBase,2,0,1,1,3.0,3.0,1.0
HBase,2,0,1,1,3.0,3.0,1.0
HBase,1,0,1,2,0.0,0.0,0.0
HBase,2,0,1,1,5.0,5.0,0.5555555555555556
HBase,1,0,1,2,2.0,1.0,0.15384615384615385
HBase,1,0,1,1,1.0,1.0,1.0
HBase,2,0,1,7,9.0,1.2857142857142856,0.6
HBase,2,0,1,5,17.0,3.4000000000000004,0.4594594594594595
HBase,2,0,1,3,40.999999999999986,13.66666666666666,1.7826086956521734
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,0.0,0.0,
HBase,1,0,1,4,12.0,3.0,0.7058823529411765
HBase,1,0,1,2,0.0,0.0,
HBase,2,0,1,2,20.0,10.0,1.4285714285714286
HBase,2,0,1,11,361.0,32.81818181818182,5.73015873015873
HBase,2,0,1,7,65.99999999999999,9.428571428571427,3.666666666666666
HBase,1,0,1,2,2.0,1.0,0.13333333333333333
HBase,1,0,1,2,3.0,1.5,1.0
HBase,1,0,1,3,3.0,1.0,0.3333333333333333
HBase,1,0,1,2,0.0,0.0,0.0
HBase,2,0,1,5,115.0,23.0,3.1944444444444446
HBase,1,0,1,2,10.0,5.0,0.6666666666666666
HBase,1,0,1,1,9.0,9.0,1.0
HBase,1,0,1,2,12.0,6.0,0.9230769230769231
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,15.0,7.5,inf
HBase,1,0,1,2,0.0,0.0,0.0
HBase,1,0,1,2,1.0,0.5,0.25
HBase,1,0,1,2,1.0,0.5,0.125
HBase,1,0,1,2,1.0,0.5,0.25
HBase,1,0,1,2,1.0,0.5,0.25
HBase,1,0,1,2,1.0,0.5,0.25
HBase,1,0,1,2,11.0,5.5,1.8333333333333333
HBase,1,0,1,2,11.0,5.5,1.8333333333333333
HBase,1,0,1,2,11.0,5.5,1.8333333333333333
HBase,1,0,1,4,25.0,6.25,5.0
HBase,2,0,1,4,36.0,9.0,4.0
Helix,1,0,1,3,16.0,5.333333333333334,2.2857142857142856
Helix,2,0,1,3,20.000000000000004,6.666666666666668,1.8181818181818186
Helix,2,0,1,3,11.0,3.666666666666667,1.5714285714285714
Helix,1,0,1,2,0.0,0.0,
Helix,2,0,1,3,9.0,3.0,1.5
Helix,2,0,1,2,6.0,3.0,1.5
Helix,1,0,1,2,0.0,0.0,0.0
Helix,2,0,1,2,10.0,5.0,2.0
Helix,2,0,1,2,8.0,4.0,1.1428571428571428
Helix,2,0,1,2,2.0,1.0,0.3333333333333333
Helix,2,0,1,2,6.0,3.0,1.0
Helix,1,0,1,2,2.0,1.0,1.0
Helix,2,0,1,2,4.0,2.0,1.0
Helix,2,0,1,2,12.0,6.0,1.0
Helix,1,0,1,2,2.0,1.0,1.0
Helix,2,0,1,2,2.0,1.0,0.18181818181818182
Helix,2,0,1,2,8.0,4.0,0.8888888888888888
Helix,1,0,1,2,2.0,1.0,0.6666666666666666
Helix,1,0,1,2,10.0,5.0,2.0
Helix,2,0,1,3,39.0,13.0,2.2941176470588234
Helix,2,0,1,3,30.999999999999996,10.333333333333332,2.384615384615384
Helix,2,0,1,2,2.0,1.0,0.2
Helix,2,0,1,2,2.0,1.0,0.3333333333333333
Helix,1,0,1,2,2.0,1.0,1.0
Helix,2,0,1,2,2.0,1.0,0.5
Helix,2,0,1,2,6.0,3.0,1.5
Helix,2,0,1,2,2.0,1.0,0.5
Helix,2,0,1,3,13.000000000000002,4.333333333333334,1.8571428571428574
Helix,2,0,1,3,15.0,5.0,3.0
Helix,2,0,1,3,6.999999999999999,2.333333333333333,1.4
Helix,2,0,1,2,2.0,1.0,0.2
Helix,2,0,1,2,6.0,3.0,1.0
Helix,1,0,1,2,2.0,1.0,1.0
