Project,FromLevel,ToLevel,InputMockCount,OutputMockCount,CCTRReduction,CCTRReductionPerTest,AffectedTestsCCTR,ReductionRatio,ReductionRatio_num,ecdf_x,ecdf_y
Pulsar,0,2,2,1,-2,-1.0,41,-5%,-0.05,0.7686832740213523,-0.05
Pulsar,0,2,3,1,-11,-3.666666667,94,-12%,-0.12,0.5587188612099644,-0.12
Pulsar,0,2,2,1,-6,-3.0,23,-26%,-0.26,0.2704626334519573,-0.26
Pulsar,0,1,2,1,-6,-3.0,34,-18%,-0.18,0.4306049822064057,-0.18
Pulsar,0,1,2,1,0,0.0,37,0%,0.0,0.9395017793594306,0.0
Pulsar,0,1,2,1,-4,-2.0,33,-12%,-0.12,0.5622775800711743,-0.12
Pulsar,0,1,2,1,-2,-1.0,12,-17%,-0.17,0.44483985765124556,-0.17
Pulsar,0,1,2,1,-10,-5.0,42,-24%,-0.24,0.298932384341637,-0.24
Pulsar,0,2,5,1,-15,-3.0,72,-21%,-0.21,0.3594306049822064,-0.21
Pulsar,0,1,26,1,-93,-3.576923077,385,-24%,-0.24,0.302491103202847,-0.24
Pulsar,0,2,2,1,-2,-1.0,65,-3%,-0.03,0.8362989323843416,-0.03
Pulsar,0,1,3,1,-3,-1.0,16,-19%,-0.19,0.3914590747330961,-0.19
Pulsar,0,1,15,1,-37,-2.466666667,721,-5%,-0.05,0.7722419928825622,-0.05
Pulsar,0,1,3,1,-9,-3.0,70,-13%,-0.13,0.5338078291814946,-0.13
Pulsar,0,2,3,1,-9,-3.0,108,-8%,-0.08,0.6690391459074733,-0.08
Pulsar,0,2,7,1,-7,-1.0,464,-2%,-0.02,0.8647686832740213,-0.02
Pulsar,0,1,6,1,-13,-2.166666667,132,-10%,-0.1,0.604982206405694,-0.1
Pulsar,0,1,2,1,-6,-3.0,42,-14%,-0.14,0.498220640569395,-0.14
Pulsar,0,1,3,1,-3,-1.0,16,-19%,-0.19,0.39501779359430605,-0.19
Pulsar,0,1,2,1,-7,-3.5,21,-33%,-0.33,0.17437722419928825,-0.33
Pulsar,0,2,2,1,-5,-2.5,60,-8%,-0.08,0.6725978647686833,-0.08
Pulsar,0,2,2,1,-6,-3.0,54,-11%,-0.11,0.5871886120996441,-0.11
Pulsar,0,1,4,1,-4,-1.0,251,-2%,-0.02,0.8683274021352313,-0.02
Pulsar,0,1,4,1,-8,-2.0,159,-5%,-0.05,0.7758007117437722,-0.05
Pulsar,0,1,3,1,-9,-3.0,32,-28%,-0.28,0.25622775800711745,-0.28
Pulsar,0,1,3,1,-3,-1.0,16,-19%,-0.19,0.398576512455516,-0.19
Pulsar,0,2,3,1,-15,-5.0,39,-38%,-0.38,0.14590747330960854,-0.38
Pulsar,0,2,17,1,-51,-3.0,321,-16%,-0.16,0.4626334519572954,-0.16
Pulsar,0,1,7,1,-21,-3.0,83,-25%,-0.25,0.2846975088967972,-0.25
Pulsar,0,1,4,1,0,0.0,168,0%,0.0,0.9430604982206405,0.0
Pulsar,0,1,2,1,0,0.0,137,0%,0.0,0.9466192170818505,0.0
Pulsar,0,1,5,1,0,0.0,25,0%,0.0,0.9501779359430605,0.0
Pulsar,0,1,5,1,-17,-3.4,67,-25%,-0.25,0.28825622775800713,-0.25
Pulsar,0,1,2,1,-2,-1.0,7,-29%,-0.29,0.23843416370106763,-0.29
Pulsar,0,1,3,1,-3,-1.0,17,-18%,-0.18,0.43416370106761565,-0.18
Pulsar,0,1,4,1,-4,-1.0,25,-16%,-0.16,0.46619217081850534,-0.16
Pulsar,0,1,4,1,-4,-1.0,23,-17%,-0.17,0.4483985765124555,-0.17
Pulsar,0,1,5,1,-5,-1.0,15,-33%,-0.33,0.17793594306049823,-0.33
Pulsar,0,1,8,1,-22,-2.75,98,-22%,-0.22,0.34519572953736655,-0.22
Pulsar,0,1,3,1,-14,-4.666666667,156,-9%,-0.09,0.6192170818505338,-0.09
Pulsar,0,1,2,1,0,0.0,0,,,,
Pulsar,0,2,5,1,-21,-4.2,110,-19%,-0.19,0.40213523131672596,-0.19
Pulsar,0,1,4,1,-12,-3.0,88,-14%,-0.14,0.501779359430605,-0.14
Pulsar,0,1,4,1,-36,-9.0,36,-100%,-1.0,0.0035587188612099642,-1.0
Pulsar,0,1,3,1,0,0.0,11,0%,0.0,0.9537366548042705,0.0
Pulsar,0,1,2,1,-6,-3.0,15,-40%,-0.4,0.12455516014234876,-0.4
Pulsar,0,1,5,1,-5,-1.0,29,-17%,-0.17,0.45195729537366547,-0.17
Pulsar,0,1,8,1,0,0.0,68,0%,0.0,0.9572953736654805,0.0
Pulsar,0,1,39,1,-145,-3.717948718,463,-31%,-0.31,0.2099644128113879,-0.31
Pulsar,0,1,2,1,-6,-3.0,25,-24%,-0.24,0.30604982206405695,-0.24
Pulsar,0,1,7,1,0,0.0,81,0%,0.0,0.9608540925266904,0.0
Pulsar,0,1,7,1,0,0.0,303,0%,0.0,0.9644128113879004,0.0
Pulsar,0,1,5,1,0,0.0,50,0%,0.0,0.9679715302491103,0.0
Pulsar,0,1,2,1,-3,-1.5,32,-9%,-0.09,0.6227758007117438,-0.09
Pulsar,0,1,3,1,0,0.0,8,0%,0.0,0.9715302491103203,0.0
Pulsar,0,1,4,1,-12,-3.0,79,-15%,-0.15,0.4804270462633452,-0.15
Pulsar,0,2,3,1,-9,-3.0,16,-56%,-0.56,0.05338078291814947,-0.56
Pulsar,0,1,3,1,-3,-1.0,235,-1%,-0.01,0.8896797153024911,-0.01
Pulsar,0,1,2,1,-2,-1.0,40,-5%,-0.05,0.7793594306049823,-0.05
Pulsar,0,1,4,1,-20,-5.0,97,-21%,-0.21,0.36298932384341637,-0.21
Pulsar,0,1,5,1,-18,-3.6,189,-10%,-0.1,0.608540925266904,-0.1
Pulsar,0,1,6,1,-6,-1.0,121,-5%,-0.05,0.7829181494661922,-0.05
Pulsar,0,1,2,1,0,0.0,52,0%,0.0,0.9750889679715302,0.0
Pulsar,0,1,2,1,-1,-0.5,23,-4%,-0.04,0.8185053380782918,-0.04
Pulsar,0,2,8,1,-16,-2.0,178,-9%,-0.09,0.6263345195729537,-0.09
Pulsar,0,2,2,1,-1,-0.5,38,-3%,-0.03,0.8398576512455516,-0.03
Pulsar,0,2,2,1,-4,-2.0,75,-5%,-0.05,0.7864768683274022,-0.05
Pulsar,0,1,3,1,-1,-0.333333333,22,-5%,-0.05,0.7900355871886121,-0.05
Pulsar,0,1,2,1,-2,-1.0,64,-3%,-0.03,0.8434163701067615,-0.03
Pulsar,0,1,4,1,-8,-2.0,168,-5%,-0.05,0.7935943060498221,-0.05
Pulsar,0,1,2,1,0,0.0,0,,,,
Pulsar,0,1,8,1,-8,-1.0,68,-12%,-0.12,0.5658362989323843,-0.12
Pulsar,0,1,3,1,-10,-3.333333333,30,-33%,-0.33,0.18149466192170818,-0.33
Pulsar,0,1,2,1,-4,-2.0,17,-24%,-0.24,0.3096085409252669,-0.24
Pulsar,0,1,3,1,0,0.0,186,0%,0.0,0.9786476868327402,0.0
Pulsar,0,1,2,1,0,0.0,56,0%,0.0,0.9822064056939501,0.0
Pulsar,0,2,7,1,-29,-4.142857143,97,-30%,-0.3,0.22419928825622776,-0.3
Pulsar,0,2,3,1,-9,-3.0,26,-35%,-0.35,0.16370106761565836,-0.35
Pulsar,0,1,3,1,-3,-1.0,156,-2%,-0.02,0.8718861209964412,-0.02
Pulsar,0,2,2,1,-24,-12.0,59,-41%,-0.41,0.11743772241992882,-0.41
Pulsar,0,1,2,1,-6,-3.0,8,-75%,-0.75,0.028469750889679714,-0.75
Pulsar,0,2,10,1,-70,-7.0,196,-36%,-0.36,0.15302491103202848,-0.36
Pulsar,0,1,2,1,-14,-7.0,32,-44%,-0.44,0.09252669039145907,-0.44
Pulsar,0,1,3,1,0,0.0,186,0%,0.0,0.9857651245551602,0.0
Pulsar,0,2,2,1,-3,-1.5,16,-19%,-0.19,0.40569395017793597,-0.19
Pulsar,0,1,4,1,0,0.0,14,0%,0.0,0.9893238434163701,0.0
Pulsar,0,1,9,1,-9,-1.0,367,-2%,-0.02,0.8754448398576512,-0.02
Pulsar,0,1,10,1,-30,-3.0,92,-33%,-0.33,0.18505338078291814,-0.33
Pulsar,0,1,2,1,-2,-1.0,19,-11%,-0.11,0.5907473309608541,-0.11
Pulsar,0,1,13,1,-39,-3.0,152,-26%,-0.26,0.27402135231316727,-0.26
Pulsar,0,1,3,1,-3,-1.0,33,-9%,-0.09,0.6298932384341637,-0.09
Pulsar,0,1,2,1,-6,-3.0,10,-60%,-0.6,0.042704626334519574,-0.6
Pulsar,0,1,2,1,-6,-3.0,19,-32%,-0.32,0.199288256227758,-0.32
Pulsar,0,1,2,1,-6,-3.0,25,-24%,-0.24,0.31316725978647686,-0.24
Pulsar,0,1,2,1,-6,-3.0,106,-6%,-0.06,0.7153024911032029,-0.06
Pulsar,0,2,3,1,-9,-3.0,123,-7%,-0.07,0.6903914590747331,-0.07
Pulsar,0,1,10,1,-22,-2.2,183,-12%,-0.12,0.5693950177935944,-0.12
Pulsar,0,1,5,1,-12,-2.4,150,-8%,-0.08,0.6761565836298933,-0.08
Pulsar,0,1,13,1,-13,-1.0,236,-6%,-0.06,0.7188612099644128,-0.06
Pulsar,0,1,33,1,-134,-4.060606061,560,-24%,-0.24,0.3167259786476868,-0.24
Pulsar,0,1,5,1,-8,-1.6,88,-9%,-0.09,0.6334519572953736,-0.09
Pulsar,0,1,3,1,-11,-3.666666667,54,-20%,-0.2,0.3701067615658363,-0.2
Pulsar,0,1,2,1,-6,-3.0,23,-26%,-0.26,0.2775800711743772,-0.26
Pulsar,0,1,15,1,-38,-2.533333333,75,-51%,-0.51,0.06405693950177936,-0.51
Pulsar,0,1,13,1,-65,-5.0,152,-43%,-0.43,0.099644128113879,-0.43
Pulsar,0,1,2,1,-2,-1.0,34,-6%,-0.06,0.7224199288256228,-0.06
Pulsar,0,1,2,1,-2,-1.0,42,-5%,-0.05,0.797153024911032,-0.05
Pulsar,0,1,2,1,0,0.0,0,,,,
Pulsar,0,1,2,1,-2,-1.0,29,-7%,-0.07,0.693950177935943,-0.07
Pulsar,0,1,3,1,-1,-0.333333333,1,-100%,-1.0,0.0071174377224199285,-1.0
Pulsar,0,1,2,1,0,0.0,0,,,,
Pulsar,0,1,2,1,-2,-1.0,74,-3%,-0.03,0.8469750889679716,-0.03
Pulsar,0,1,4,1,-4,-1.0,168,-2%,-0.02,0.8790035587188612,-0.02
Pulsar,0,1,3,1,-3,-1.0,79,-4%,-0.04,0.8220640569395018,-0.04
Pulsar,0,1,9,1,-117,-13.0,534,-22%,-0.22,0.3487544483985765,-0.22
Pulsar,0,1,2,1,-18,-9.0,42,-43%,-0.43,0.10320284697508897,-0.43
Pulsar,0,1,8,1,-20,-2.5,68,-29%,-0.29,0.24199288256227758,-0.29
Pulsar,0,1,5,1,-5,-1.0,984,-1%,-0.01,0.8932384341637011,-0.01
Pulsar,0,1,2,1,-2,-1.0,29,-7%,-0.07,0.697508896797153,-0.07
Pulsar,0,1,2,1,-6,-3.0,32,-19%,-0.19,0.4092526690391459,-0.19
Pulsar,0,2,6,1,-8,-1.333333333,129,-6%,-0.06,0.7259786476868327,-0.06
Pulsar,0,2,3,1,-7,-2.333333333,49,-14%,-0.14,0.505338078291815,-0.14
Pulsar,0,1,2,1,-2,-1.0,59,-3%,-0.03,0.8505338078291815,-0.03
Pulsar,0,1,4,1,-4,-1.0,691,-1%,-0.01,0.896797153024911,-0.01
Pulsar,0,1,4,1,-15,-3.75,82,-18%,-0.18,0.4377224199288256,-0.18
Pulsar,0,1,17,1,-71,-4.176470588,330,-22%,-0.22,0.35231316725978645,-0.22
Pulsar,0,1,2,1,-6,-3.0,14,-43%,-0.43,0.10676156583629894,-0.43
Pulsar,0,1,2,1,0,0.0,0,,,,
Pulsar,0,1,3,1,-9,-3.0,48,-19%,-0.19,0.4128113879003559,-0.19
Pulsar,0,1,4,1,0,0.0,50,0%,0.0,0.9928825622775801,0.0
Pulsar,0,1,3,1,-15,-5.0,15,-100%,-1.0,0.010676156583629894,-1.0
Pulsar,0,2,2,1,-6,-3.0,70,-9%,-0.09,0.6370106761565836,-0.09
Pulsar,0,2,2,1,-10,-5.0,75,-13%,-0.13,0.5373665480427047,-0.13
Pulsar,0,1,2,1,-2,-1.0,34,-6%,-0.06,0.7295373665480427,-0.06
Pulsar,0,1,2,1,-2,-1.0,21,-10%,-0.1,0.6120996441281139,-0.1
Pulsar,0,1,2,1,-2,-1.0,32,-6%,-0.06,0.7330960854092526,-0.06
Pulsar,0,1,3,1,-8,-2.666666667,19,-42%,-0.42,0.11387900355871886,-0.42
Pulsar,0,2,35,1,-35,-1.0,760,-5%,-0.05,0.800711743772242,-0.05
Pulsar,0,2,2,1,-8,-4.0,66,-12%,-0.12,0.5729537366548043,-0.12
Pulsar,0,1,2,1,-4,-2.0,4,-100%,-1.0,0.014234875444839857,-1.0
Pulsar,0,1,8,1,-8,-1.0,20,-40%,-0.4,0.12811387900355872,-0.4
Pulsar,0,1,8,1,-8,-1.0,20,-40%,-0.4,0.13167259786476868,-0.4
Pulsar,0,2,12,1,-60,-5.0,199,-30%,-0.3,0.2277580071174377,-0.3
Pulsar,0,1,10,1,-25,-2.5,272,-9%,-0.09,0.6405693950177936,-0.09
Pulsar,0,1,8,1,-32,-4.0,90,-36%,-0.36,0.15658362989323843,-0.36
Pulsar,0,1,2,1,-2,-1.0,17,-12%,-0.12,0.5765124555160143,-0.12
Pulsar,0,1,3,1,-3,-1.0,18,-17%,-0.17,0.4555160142348754,-0.17
Pulsar,0,1,6,1,-6,-1.0,19,-32%,-0.32,0.20284697508896798,-0.32
Pulsar,0,1,5,1,-5,-1.0,17,-29%,-0.29,0.24555160142348753,-0.29
Pulsar,0,1,3,1,-3,-1.0,6,-50%,-0.5,0.07829181494661921,-0.5
Pulsar,0,1,5,1,-5,-1.0,19,-26%,-0.26,0.28113879003558717,-0.26
Pulsar,0,1,6,1,-6,-1.0,16,-38%,-0.38,0.1494661921708185,-0.38
Pulsar,0,1,2,1,-2,-1.0,10,-20%,-0.2,0.3736654804270463,-0.2
Pulsar,0,1,2,1,-2,-1.0,10,-20%,-0.2,0.37722419928825623,-0.2
Pulsar,0,1,3,1,-3,-1.0,31,-10%,-0.1,0.6156583629893239,-0.1
Pulsar,0,2,3,1,-53,-17.66666667,106,-50%,-0.5,0.08185053380782918,-0.5
Pulsar,0,1,2,1,0,0.0,27,0%,0.0,0.99644128113879,0.0
Pulsar,0,1,3,1,-15,-5.0,35,-43%,-0.43,0.1103202846975089,-0.43
Pulsar,0,1,5,1,-17,-3.4,135,-13%,-0.13,0.5409252669039146,-0.13
Pulsar,0,2,3,1,-9,-3.0,51,-18%,-0.18,0.4412811387900356,-0.18
Pulsar,0,2,2,1,-8,-4.0,20,-40%,-0.4,0.13523131672597866,-0.4
Pulsar,0,1,3,1,-21,-7.0,92,-23%,-0.23,0.3309608540925267,-0.23
Pulsar,0,1,3,1,-6,-2.0,70,-9%,-0.09,0.6441281138790036,-0.09
Pulsar,0,2,2,1,-6,-3.0,165,-4%,-0.04,0.8256227758007118,-0.04
Pulsar,0,1,7,1,-15,-2.142857143,109,-14%,-0.14,0.5088967971530249,-0.14
Pulsar,0,2,2,1,-6,-3.0,44,-14%,-0.14,0.5124555160142349,-0.14
Pulsar,0,2,3,1,-8,-2.666666667,90,-9%,-0.09,0.6476868327402135,-0.09
Pulsar,0,2,9,1,-45,-5.0,82,-55%,-0.55,0.05693950177935943,-0.55
Pulsar,0,1,5,1,-15,-3.0,45,-33%,-0.33,0.18861209964412812,-0.33
Pulsar,0,1,2,1,-6,-3.0,143,-4%,-0.04,0.8291814946619217,-0.04
Pulsar,0,1,3,1,-10,-3.333333333,12,-83%,-0.83,0.021352313167259787,-0.83
Pulsar,0,2,2,1,-4,-2.0,100,-4%,-0.04,0.8327402135231317,-0.04
Pulsar,0,1,2,1,-6,-3.0,42,-14%,-0.14,0.5160142348754448,-0.14
Pulsar,0,1,4,1,-12,-3.0,79,-15%,-0.15,0.48398576512455516,-0.15
Pulsar,0,1,2,1,-10,-5.0,42,-24%,-0.24,0.3202846975088968,-0.24
Pulsar,0,2,2,1,0,0.0,0,,,,
Pulsar,0,1,8,1,-17,-2.125,103,-17%,-0.17,0.45907473309608543,-0.17
Pulsar,0,2,2,1,-5,-2.5,27,-19%,-0.19,0.41637010676156583,-0.19
Pulsar,0,1,2,1,0,0.0,11,0%,0.0,1.0,0.0
Pulsar,0,2,28,1,-84,-3.0,604,-14%,-0.14,0.5195729537366548,-0.14
Pulsar,0,1,3,1,-17,-5.666666667,54,-31%,-0.31,0.21352313167259787,-0.31
Pulsar,0,2,3,1,-3,-1.0,65,-5%,-0.05,0.8042704626334519,-0.05
Pulsar,0,2,2,1,-6,-3.0,22,-27%,-0.27,0.2597864768683274,-0.27
Pulsar,0,1,2,1,-4,-2.0,11,-36%,-0.36,0.1601423487544484,-0.36
Pulsar,0,2,2,1,-6,-3.0,73,-8%,-0.08,0.6797153024911032,-0.08
Pulsar,0,1,2,1,-2,-1.0,22,-9%,-0.09,0.6512455516014235,-0.09
Pulsar,0,2,21,1,-54,-2.571428571,363,-15%,-0.15,0.4875444839857651,-0.15
Pulsar,0,2,4,1,-10,-2.5,181,-6%,-0.06,0.7366548042704626,-0.06
Pulsar,0,2,3,1,-3,-1.0,50,-6%,-0.06,0.7402135231316725,-0.06
Pulsar,0,1,2,1,-2,-1.0,42,-5%,-0.05,0.8078291814946619,-0.05
Pulsar,0,1,8,1,-8,-1.0,18,-44%,-0.44,0.09608540925266904,-0.44
Qpid,0,2,4,1,-12,-3.0,112,-11%,-0.11,0.7604166666666666,-0.11
Qpid,0,2,4,1,-4,-1.0,39,-10%,-0.1,0.7760416666666666,-0.1
Qpid,0,1,2,1,-6,-3.0,38,-16%,-0.16,0.6979166666666666,-0.16
Qpid,0,2,10,1,-170,-17.0,172,-99%,-0.99,0.03125,-0.99
Qpid,0,1,2,1,-2,-1.0,17,-12%,-0.12,0.7447916666666666,-0.12
Qpid,0,1,2,1,-2,-1.0,28,-7%,-0.07,0.8541666666666666,-0.07
Qpid,0,1,2,1,-6,-3.0,6,-100%,-1.0,0.005208333333333333,-1.0
Qpid,0,2,2,1,-6,-3.0,53,-11%,-0.11,0.765625,-0.11
Qpid,0,2,3,1,-3,-1.0,129,-2%,-0.02,0.9270833333333334,-0.02
Qpid,0,1,2,1,-6,-3.0,8,-75%,-0.75,0.09895833333333333,-0.75
Qpid,0,1,4,1,-12,-3.0,64,-19%,-0.19,0.6510416666666666,-0.19
Qpid,0,1,3,1,-41,-13.66666667,44,-93%,-0.93,0.036458333333333336,-0.93
Qpid,0,2,2,1,-10,-5.0,47,-21%,-0.21,0.5989583333333334,-0.21
Qpid,0,2,3,1,-9,-3.0,23,-39%,-0.39,0.3697916666666667,-0.39
Qpid,0,1,2,1,-6,-3.0,16,-38%,-0.38,0.375,-0.38
Qpid,0,1,6,1,-18,-3.0,35,-51%,-0.51,0.25,-0.51
Qpid,0,2,4,1,-12,-3.0,48,-25%,-0.25,0.5260416666666666,-0.25
Qpid,0,2,3,1,-21,-7.0,45,-47%,-0.47,0.2864583333333333,-0.47
Qpid,0,2,6,1,-40,-6.666666667,90,-44%,-0.44,0.3229166666666667,-0.44
Qpid,0,1,2,1,-2,-1.0,5,-40%,-0.4,0.3541666666666667,-0.4
Qpid,0,2,2,1,-10,-5.0,37,-27%,-0.27,0.4947916666666667,-0.27
Qpid,0,2,3,1,-11,-3.666666667,110,-10%,-0.1,0.78125,-0.1
Qpid,0,2,3,1,-9,-3.0,20,-45%,-0.45,0.3072916666666667,-0.45
Qpid,0,1,3,1,-6,-2.0,40,-15%,-0.15,0.7135416666666666,-0.15
Qpid,0,1,2,1,-2,-1.0,8,-25%,-0.25,0.53125,-0.25
Qpid,0,2,7,1,-97,-13.85714286,146,-66%,-0.66,0.16666666666666666,-0.66
Qpid,0,2,3,1,-8,-2.666666667,65,-12%,-0.12,0.75,-0.12
Qpid,0,1,8,1,-88,-11.0,114,-77%,-0.77,0.08854166666666667,-0.77
Qpid,0,1,3,1,-12,-4.0,24,-50%,-0.5,0.2604166666666667,-0.5
Qpid,0,1,3,1,-9,-3.0,14,-64%,-0.64,0.171875,-0.64
Qpid,0,1,2,1,-4,-2.0,16,-25%,-0.25,0.5364583333333334,-0.25
Qpid,0,1,5,1,0,0.0,10,0%,0.0,0.953125,0.0
Qpid,0,1,2,1,0,0.0,24,0%,0.0,0.9583333333333334,0.0
Qpid,0,1,9,1,0,0.0,40,0%,0.0,0.9635416666666666,0.0
Qpid,0,1,4,1,-4,-1.0,31,-13%,-0.13,0.71875,-0.13
Qpid,0,2,6,1,-40,-6.666666667,75,-53%,-0.53,0.23958333333333334,-0.53
Qpid,0,1,2,1,-10,-5.0,10,-100%,-1.0,0.010416666666666666,-1.0
Qpid,0,2,42,1,-175,-4.166666667,508,-34%,-0.34,0.4114583333333333,-0.34
Qpid,0,2,19,1,-19,-1.0,241,-8%,-0.08,0.8333333333333334,-0.08
Qpid,0,2,5,1,-19,-3.8,195,-10%,-0.1,0.7864583333333334,-0.1
Qpid,0,1,2,1,-2,-1.0,12,-17%,-0.17,0.6822916666666666,-0.17
Qpid,0,2,2,1,-10,-5.0,18,-56%,-0.56,0.22916666666666666,-0.56
Qpid,0,2,4,1,-20,-5.0,104,-19%,-0.19,0.65625,-0.19
Qpid,0,2,3,1,-8,-2.666666667,25,-32%,-0.32,0.453125,-0.32
Qpid,0,2,2,1,-25,-12.5,119,-21%,-0.21,0.6041666666666666,-0.21
Qpid,0,1,3,1,-27,-9.0,30,-90%,-0.9,0.041666666666666664,-0.9
Qpid,0,2,7,1,-49,-7.0,121,-40%,-0.4,0.359375,-0.4
Qpid,0,2,3,1,-21,-7.0,35,-60%,-0.6,0.203125,-0.6
Qpid,0,2,8,1,-18,-2.25,64,-28%,-0.28,0.4895833333333333,-0.28
Qpid,0,2,6,1,-32,-5.333333333,63,-51%,-0.51,0.2552083333333333,-0.51
Qpid,0,2,3,1,-15,-5.0,37,-41%,-0.41,0.34375,-0.41
Qpid,0,1,4,1,-12,-3.0,60,-20%,-0.2,0.6354166666666666,-0.2
Qpid,0,1,3,1,-15,-5.0,20,-75%,-0.75,0.10416666666666667,-0.75
Qpid,0,1,3,1,-9,-3.0,98,-9%,-0.09,0.796875,-0.09
Qpid,0,1,2,1,-22,-11.0,29,-76%,-0.76,0.09375,-0.76
Qpid,0,2,2,1,-6,-3.0,108,-6%,-0.06,0.8802083333333334,-0.06
Qpid,0,1,3,1,-2,-0.666666667,15,-13%,-0.13,0.7239583333333334,-0.13
Qpid,0,2,5,1,-25,-5.0,203,-12%,-0.12,0.7552083333333334,-0.12
Qpid,0,2,2,1,-2,-1.0,63,-3%,-0.03,0.90625,-0.03
Qpid,0,1,3,1,-9,-3.0,98,-9%,-0.09,0.8020833333333334,-0.09
Qpid,0,1,3,1,-3,-1.0,23,-13%,-0.13,0.7291666666666666,-0.13
Qpid,0,1,4,1,-4,-1.0,21,-19%,-0.19,0.6614583333333334,-0.19
Qpid,0,1,2,1,-2,-1.0,26,-8%,-0.08,0.8385416666666666,-0.08
Qpid,0,1,7,1,0,0.0,24,0%,0.0,0.96875,0.0
Qpid,0,2,7,1,-18,-2.571428571,84,-21%,-0.21,0.609375,-0.21
Qpid,0,2,16,1,-14,-0.875,191,-7%,-0.07,0.859375,-0.07
Qpid,0,1,7,1,-21,-3.0,42,-50%,-0.5,0.265625,-0.5
Qpid,0,2,2,1,-5,-2.5,19,-26%,-0.26,0.5052083333333334,-0.26
Qpid,0,2,8,1,-24,-3.0,33,-73%,-0.73,0.13541666666666666,-0.73
Qpid,0,1,9,1,-27,-3.0,74,-36%,-0.36,0.40625,-0.36
Qpid,0,1,4,1,-11,-2.75,14,-79%,-0.79,0.078125,-0.79
Qpid,0,1,6,1,-18,-3.0,24,-75%,-0.75,0.109375,-0.75
Qpid,0,1,5,1,-15,-3.0,20,-75%,-0.75,0.11458333333333333,-0.75
Qpid,0,1,5,1,-15,-3.0,20,-75%,-0.75,0.11979166666666667,-0.75
Qpid,0,1,3,1,-9,-3.0,14,-64%,-0.64,0.17708333333333334,-0.64
Qpid,0,1,3,1,-10,-3.333333333,22,-45%,-0.45,0.3125,-0.45
Qpid,0,1,3,1,-9,-3.0,13,-69%,-0.69,0.14583333333333334,-0.69
Qpid,0,1,2,1,-2,-1.0,8,-25%,-0.25,0.5416666666666666,-0.25
Qpid,0,1,2,1,-2,-1.0,6,-33%,-0.33,0.4166666666666667,-0.33
Qpid,0,1,2,1,-2,-1.0,8,-25%,-0.25,0.546875,-0.25
Qpid,0,1,11,1,-33,-3.0,194,-17%,-0.17,0.6875,-0.17
Qpid,0,1,29,1,-185,-6.379310345,393,-47%,-0.47,0.2916666666666667,-0.47
Qpid,0,1,4,1,-4,-1.0,52,-8%,-0.08,0.84375,-0.08
Qpid,0,1,3,1,-3,-1.0,98,-3%,-0.03,0.9114583333333334,-0.03
Qpid,0,2,3,1,-3,-1.0,171,-2%,-0.02,0.9322916666666666,-0.02
Qpid,0,1,3,1,-3,-1.0,23,-13%,-0.13,0.734375,-0.13
Qpid,0,1,2,1,-6,-3.0,6,-100%,-1.0,0.015625,-1.0
Qpid,0,1,2,1,-6,-3.0,6,-100%,-1.0,0.020833333333333332,-1.0
Qpid,0,2,4,1,-4,-1.0,60,-7%,-0.07,0.8645833333333334,-0.07
Qpid,0,2,4,1,-12,-3.0,32,-38%,-0.38,0.3802083333333333,-0.38
Qpid,0,2,2,1,-2,-1.0,25,-8%,-0.08,0.8489583333333334,-0.08
Qpid,0,2,3,1,-9,-3.0,22,-41%,-0.41,0.3489583333333333,-0.41
Qpid,0,1,2,1,-3,-1.5,9,-33%,-0.33,0.421875,-0.33
Qpid,0,2,5,1,-52,-10.4,175,-30%,-0.3,0.46875,-0.3
Qpid,0,2,4,1,-24,-6.0,118,-20%,-0.2,0.640625,-0.2
Qpid,0,1,2,1,-8,-4.0,44,-18%,-0.18,0.671875,-0.18
Qpid,0,2,5,1,-5,-1.0,153,-3%,-0.03,0.9166666666666666,-0.03
Qpid,0,2,2,1,-6,-3.0,32,-19%,-0.19,0.6666666666666666,-0.19
Qpid,0,1,2,1,-4,-2.0,12,-33%,-0.33,0.4270833333333333,-0.33
Qpid,0,1,3,1,-15,-5.0,20,-75%,-0.75,0.125,-0.75
Qpid,0,2,2,1,-24,-12.0,65,-37%,-0.37,0.3958333333333333,-0.37
Qpid,0,1,3,1,-27,-9.0,30,-90%,-0.9,0.046875,-0.9
Qpid,0,1,5,1,-15,-3.0,24,-63%,-0.63,0.1875,-0.63
Qpid,0,2,7,1,-21,-3.0,84,-25%,-0.25,0.5520833333333334,-0.25
Qpid,0,1,14,1,-42,-3.0,110,-38%,-0.38,0.3854166666666667,-0.38
Qpid,0,1,3,1,-9,-3.0,36,-25%,-0.25,0.5572916666666666,-0.25
Qpid,0,2,3,1,-3,-1.0,35,-9%,-0.09,0.8072916666666666,-0.09
Qpid,0,1,3,1,0,0.0,23,0%,0.0,0.9739583333333334,0.0
Qpid,0,1,6,1,0,0.0,12,0%,0.0,0.9791666666666666,0.0
Qpid,0,1,4,1,-4,-1.0,18,-22%,-0.22,0.5885416666666666,-0.22
Qpid,0,2,4,1,-4,-1.0,205,-2%,-0.02,0.9375,-0.02
Qpid,0,1,2,1,-10,-5.0,17,-59%,-0.59,0.21875,-0.59
Qpid,0,1,2,1,-8,-4.0,12,-67%,-0.67,0.15104166666666666,-0.67
Qpid,0,1,2,1,-6,-3.0,8,-75%,-0.75,0.13020833333333334,-0.75
